dt,AverageTemperature,AverageTemperatureUncertainty,City,Country,Latitude,Longitude,Season,Region,Disease,Infected,Avg household size,Area,Population,Under_18,18-24,25-44,45-64,Above_65,Median_age,Medianfamilyincome,Number_households,County_Served_hospital,Service_hospital,Unemp_rate
2011,8.013,0.298,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_UNSPECIFIED,0,2.6,58.48,471021,23.3,9.5,26.8,27.8,12.7,38.4,83264,165516,628,279,8.7
2011,2.987,0.466,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_UNSPECIFIED,0,2.6,58.48,471021,23.3,9.5,26.8,27.8,12.7,38.4,83264,165516,628,279,8.7
2011,-4.463,0.355,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_A,3,2.6,58.48,471021,23.3,9.5,26.8,27.8,12.7,38.4,83264,165516,628,279,8.4
2011,-1.244,0.33,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_A,3,2.6,58.48,471021,23.3,9.5,26.8,27.8,12.7,38.4,83264,165516,628,279,8.4
2011,3.474,0.167,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_A,3,2.6,58.48,471021,23.3,9.5,26.8,27.8,12.7,38.4,83264,165516,628,279,8.4
2011,10.555,0.222,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_A,3,2.6,58.48,471021,23.3,9.5,26.8,27.8,12.7,38.4,83264,165516,628,279,8.4
2011,16.917,0.312,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_A,3,2.6,58.48,471021,23.3,9.5,26.8,27.8,12.7,38.4,83264,165516,628,279,8.4
2011,21.032,0.42,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_A,3,2.6,58.48,471021,23.3,9.5,26.8,27.8,12.7,38.4,83264,165516,628,279,8.4
2011,24.564,0.438,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_A,3,2.6,58.48,471021,23.3,9.5,26.8,27.8,12.7,38.4,83264,165516,628,279,8.4
2011,22.13,0.163,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_A,3,2.6,58.48,471021,23.3,9.5,26.8,27.8,12.7,38.4,83264,165516,628,279,8.4
2011,19.301,0.16,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_A,3,2.6,58.48,471021,23.3,9.5,26.8,27.8,12.7,38.4,83264,165516,628,279,8.4
2011,12.001,0.23,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_A,3,2.6,58.48,471021,23.3,9.5,26.8,27.8,12.7,38.4,83264,165516,628,279,8.4
2011,8.013,0.298,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_A,3,2.6,58.48,471021,23.3,9.5,26.8,27.8,12.7,38.4,83264,165516,628,279,8.4
2011,2.987,0.466,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_A,3,2.6,58.48,471021,23.3,9.5,26.8,27.8,12.7,38.4,83264,165516,628,279,8.4
2011,-4.463,0.355,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_B,6,2.6,58.48,471021,23.3,9.5,26.8,27.8,12.7,38.4,83264,165516,628,279,8.4
2011,-1.244,0.33,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_B,6,2.6,58.48,471021,23.3,9.5,26.8,27.8,12.7,38.4,83264,165516,628,279,8.4
2011,3.474,0.167,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_B,6,2.6,58.48,471021,23.3,9.5,26.8,27.8,12.7,38.4,83264,165516,628,279,8.4
2011,10.555,0.222,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_B,6,2.6,58.48,471021,23.3,9.5,26.8,27.8,12.7,38.4,83264,165516,628,279,8.4
2011,16.917,0.312,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_B,6,2.6,58.48,471021,23.3,9.5,26.8,27.8,12.7,38.4,83264,165516,628,279,8.4
2011,21.032,0.42,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_B,6,2.6,58.48,471021,23.3,9.5,26.8,27.8,12.7,38.4,83264,165516,628,279,8.4
2011,24.564,0.438,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_B,6,2.6,58.48,471021,23.3,9.5,26.8,27.8,12.7,38.4,83264,165516,628,279,8.4
2011,22.13,0.163,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_B,6,2.6,58.48,471021,23.3,9.5,26.8,27.8,12.7,38.4,83264,165516,628,279,8.4
2011,19.301,0.16,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_B,6,2.6,58.48,471021,23.3,9.5,26.8,27.8,12.7,38.4,83264,165516,628,279,8.4
2011,12.001,0.23,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_B,6,2.6,58.48,471021,23.3,9.5,26.8,27.8,12.7,38.4,83264,165516,628,279,8.4
2011,8.013,0.298,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_B,6,2.6,58.48,471021,23.3,9.5,26.8,27.8,12.7,38.4,83264,165516,628,279,8.4
2011,2.987,0.466,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_B,6,2.6,58.48,471021,23.3,9.5,26.8,27.8,12.7,38.4,83264,165516,628,279,8.4
2011,-4.463,0.355,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_UNSPECIFIED,0,2.6,58.48,471021,23.3,9.5,26.8,27.8,12.7,38.4,83264,165516,628,279,8.4
2011,-1.244,0.33,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_UNSPECIFIED,0,2.6,58.48,471021,23.3,9.5,26.8,27.8,12.7,38.4,83264,165516,628,279,8.4
2011,3.474,0.167,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_UNSPECIFIED,0,2.6,58.48,471021,23.3,9.5,26.8,27.8,12.7,38.4,83264,165516,628,279,8.4
2011,10.555,0.222,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_UNSPECIFIED,0,2.6,58.48,471021,23.3,9.5,26.8,27.8,12.7,38.4,83264,165516,628,279,8.4
2011,16.917,0.312,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_UNSPECIFIED,0,2.6,58.48,471021,23.3,9.5,26.8,27.8,12.7,38.4,83264,165516,628,279,8.4
2011,21.032,0.42,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_UNSPECIFIED,0,2.6,58.48,471021,23.3,9.5,26.8,27.8,12.7,38.4,83264,165516,628,279,8.4
2011,24.564,0.438,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_UNSPECIFIED,0,2.6,58.48,471021,23.3,9.5,26.8,27.8,12.7,38.4,83264,165516,628,279,8.4
2011,22.13,0.163,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_UNSPECIFIED,0,2.6,58.48,471021,23.3,9.5,26.8,27.8,12.7,38.4,83264,165516,628,279,8.4
2011,19.301,0.16,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_UNSPECIFIED,0,2.6,58.48,471021,23.3,9.5,26.8,27.8,12.7,38.4,83264,165516,628,279,8.4
2011,12.001,0.23,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_UNSPECIFIED,0,2.6,58.48,471021,23.3,9.5,26.8,27.8,12.7,38.4,83264,165516,628,279,8.4
2011,8.013,0.298,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_UNSPECIFIED,0,2.6,58.48,471021,23.3,9.5,26.8,27.8,12.7,38.4,83264,165516,628,279,8.4
2011,2.987,0.466,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_UNSPECIFIED,0,2.6,58.48,471021,23.3,9.5,26.8,27.8,12.7,38.4,83264,165516,628,279,8.4
2011,-4.463,0.355,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_A,1,2.6,58.48,471021,23.3,9.5,26.8,27.8,12.7,38.4,83264,165516,628,279,8.4
2011,-1.244,0.33,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_A,1,2.6,58.48,471021,23.3,9.5,26.8,27.8,12.7,38.4,83264,165516,628,279,8.4
2011,3.474,0.167,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_A,1,2.6,58.48,471021,23.3,9.5,26.8,27.8,12.7,38.4,83264,165516,628,279,8.4
2011,10.555,0.222,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_A,1,2.6,58.48,471021,23.3,9.5,26.8,27.8,12.7,38.4,83264,165516,628,279,8.4
2011,16.917,0.312,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_A,1,2.6,58.48,471021,23.3,9.5,26.8,27.8,12.7,38.4,83264,165516,628,279,8.4
2011,21.032,0.42,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_A,1,2.6,58.48,471021,23.3,9.5,26.8,27.8,12.7,38.4,83264,165516,628,279,8.4
2011,24.564,0.438,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_A,1,2.6,58.48,471021,23.3,9.5,26.8,27.8,12.7,38.4,83264,165516,628,279,8.4
2011,22.13,0.163,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_A,1,2.6,58.48,471021,23.3,9.5,26.8,27.8,12.7,38.4,83264,165516,628,279,8.4
2011,19.301,0.16,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_A,1,2.6,58.48,471021,23.3,9.5,26.8,27.8,12.7,38.4,83264,165516,628,279,8.4
2011,12.001,0.23,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_A,1,2.6,58.48,471021,23.3,9.5,26.8,27.8,12.7,38.4,83264,165516,628,279,8.4
2011,8.013,0.298,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_A,1,2.6,58.48,471021,23.3,9.5,26.8,27.8,12.7,38.4,83264,165516,628,279,8.4
2011,2.987,0.466,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_A,1,2.6,58.48,471021,23.3,9.5,26.8,27.8,12.7,38.4,83264,165516,628,279,8.4
2011,-4.463,0.355,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_B,6,2.6,58.48,471021,23.3,9.5,26.8,27.8,12.7,38.4,83264,165516,628,279,8.4
2011,-1.244,0.33,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_B,6,2.6,58.48,471021,23.3,9.5,26.8,27.8,12.7,38.4,83264,165516,628,279,8.4
2011,3.474,0.167,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_B,6,2.6,58.48,471021,23.3,9.5,26.8,27.8,12.7,38.4,83264,165516,628,279,8.4
2011,10.555,0.222,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_B,6,2.6,58.48,471021,23.3,9.5,26.8,27.8,12.7,38.4,83264,165516,628,279,8.4
2011,16.917,0.312,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_B,6,2.6,58.48,471021,23.3,9.5,26.8,27.8,12.7,38.4,83264,165516,628,279,8.4
2011,21.032,0.42,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_B,6,2.6,58.48,471021,23.3,9.5,26.8,27.8,12.7,38.4,83264,165516,628,279,8.4
2011,24.564,0.438,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_B,6,2.6,58.48,471021,23.3,9.5,26.8,27.8,12.7,38.4,83264,165516,628,279,8.4
2011,22.13,0.163,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_B,6,2.6,58.48,471021,23.3,9.5,26.8,27.8,12.7,38.4,83264,165516,628,279,8.4
2011,19.301,0.16,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_B,6,2.6,58.48,471021,23.3,9.5,26.8,27.8,12.7,38.4,83264,165516,628,279,8.4
2011,12.001,0.23,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_B,6,2.6,58.48,471021,23.3,9.5,26.8,27.8,12.7,38.4,83264,165516,628,279,8.4
2011,8.013,0.298,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_B,6,2.6,58.48,471021,23.3,9.5,26.8,27.8,12.7,38.4,83264,165516,628,279,8.4
2011,2.987,0.466,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_B,6,2.6,58.48,471021,23.3,9.5,26.8,27.8,12.7,38.4,83264,165516,628,279,8.4
2011,-4.463,0.355,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_UNSPECIFIED,0,2.6,58.48,471021,23.3,9.5,26.8,27.8,12.7,38.4,83264,165516,628,279,8.4
2011,-1.244,0.33,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_UNSPECIFIED,0,2.6,58.48,471021,23.3,9.5,26.8,27.8,12.7,38.4,83264,165516,628,279,8.4
2011,3.474,0.167,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_UNSPECIFIED,0,2.6,58.48,471021,23.3,9.5,26.8,27.8,12.7,38.4,83264,165516,628,279,8.4
2011,10.555,0.222,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_UNSPECIFIED,0,2.6,58.48,471021,23.3,9.5,26.8,27.8,12.7,38.4,83264,165516,628,279,8.4
2011,16.917,0.312,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_UNSPECIFIED,0,2.6,58.48,471021,23.3,9.5,26.8,27.8,12.7,38.4,83264,165516,628,279,8.4
2011,21.032,0.42,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_UNSPECIFIED,0,2.6,58.48,471021,23.3,9.5,26.8,27.8,12.7,38.4,83264,165516,628,279,8.4
2011,24.564,0.438,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_UNSPECIFIED,0,2.6,58.48,471021,23.3,9.5,26.8,27.8,12.7,38.4,83264,165516,628,279,8.4
2011,22.13,0.163,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_UNSPECIFIED,0,2.6,58.48,471021,23.3,9.5,26.8,27.8,12.7,38.4,83264,165516,628,279,8.4
2011,19.301,0.16,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_UNSPECIFIED,0,2.6,58.48,471021,23.3,9.5,26.8,27.8,12.7,38.4,83264,165516,628,279,8.4
2011,12.001,0.23,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_UNSPECIFIED,0,2.6,58.48,471021,23.3,9.5,26.8,27.8,12.7,38.4,83264,165516,628,279,8.4
2011,8.013,0.298,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_UNSPECIFIED,0,2.6,58.48,471021,23.3,9.5,26.8,27.8,12.7,38.4,83264,165516,628,279,8.4
2011,2.987,0.466,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_UNSPECIFIED,0,2.6,58.48,471021,23.3,9.5,26.8,27.8,12.7,38.4,83264,165516,628,279,8.4
2011,-4.463,0.355,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_A,2,2.6,58.48,471021,23.3,9.5,26.8,27.8,12.7,38.4,83264,165516,628,279,8.4
2011,-1.244,0.33,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_A,2,2.6,58.48,471021,23.3,9.5,26.8,27.8,12.7,38.4,83264,165516,628,279,8.4
2011,3.474,0.167,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_A,2,2.6,58.48,471021,23.3,9.5,26.8,27.8,12.7,38.4,83264,165516,628,279,8.4
2011,10.555,0.222,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_A,2,2.6,58.48,471021,23.3,9.5,26.8,27.8,12.7,38.4,83264,165516,628,279,8.4
2011,16.917,0.312,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_A,2,2.6,58.48,471021,23.3,9.5,26.8,27.8,12.7,38.4,83264,165516,628,279,8.4
2011,21.032,0.42,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_A,2,2.6,58.48,471021,23.3,9.5,26.8,27.8,12.7,38.4,83264,165516,628,279,8.4
2011,24.564,0.438,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_A,2,2.6,58.48,471021,23.3,9.5,26.8,27.8,12.7,38.4,83264,165516,628,279,8.4
2011,22.13,0.163,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_A,2,2.6,58.48,471021,23.3,9.5,26.8,27.8,12.7,38.4,83264,165516,628,279,8.4
2011,19.301,0.16,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_A,2,2.6,58.48,471021,23.3,9.5,26.8,27.8,12.7,38.4,83264,165516,628,279,8.4
2011,12.001,0.23,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_A,2,2.6,58.48,471021,23.3,9.5,26.8,27.8,12.7,38.4,83264,165516,628,279,8.4
2011,8.013,0.298,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_A,2,2.6,58.48,471021,23.3,9.5,26.8,27.8,12.7,38.4,83264,165516,628,279,8.4
2011,2.987,0.466,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_A,2,2.6,58.48,471021,23.3,9.5,26.8,27.8,12.7,38.4,83264,165516,628,279,8.4
2011,-4.463,0.355,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_B,1,2.6,58.48,471021,23.3,9.5,26.8,27.8,12.7,38.4,83264,165516,628,279,8.4
2011,-1.244,0.33,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_B,1,2.6,58.48,471021,23.3,9.5,26.8,27.8,12.7,38.4,83264,165516,628,279,8.4
2011,3.474,0.167,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_B,1,2.6,58.48,471021,23.3,9.5,26.8,27.8,12.7,38.4,83264,165516,628,279,8.4
2011,10.555,0.222,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_B,1,2.6,58.48,471021,23.3,9.5,26.8,27.8,12.7,38.4,83264,165516,628,279,8.4
2011,16.917,0.312,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_B,1,2.6,58.48,471021,23.3,9.5,26.8,27.8,12.7,38.4,83264,165516,628,279,8.4
2011,21.032,0.42,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_B,1,2.6,58.48,471021,23.3,9.5,26.8,27.8,12.7,38.4,83264,165516,628,279,8.4
2011,24.564,0.438,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_B,1,2.6,58.48,471021,23.3,9.5,26.8,27.8,12.7,38.4,83264,165516,628,279,8.4
2011,22.13,0.163,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_B,1,2.6,58.48,471021,23.3,9.5,26.8,27.8,12.7,38.4,83264,165516,628,279,8.4
2011,19.301,0.16,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_B,1,2.6,58.48,471021,23.3,9.5,26.8,27.8,12.7,38.4,83264,165516,628,279,8.4
2011,12.001,0.23,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_B,1,2.6,58.48,471021,23.3,9.5,26.8,27.8,12.7,38.4,83264,165516,628,279,8.4
2011,8.013,0.298,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_B,1,2.6,58.48,471021,23.3,9.5,26.8,27.8,12.7,38.4,83264,165516,628,279,8.4
2011,2.987,0.466,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_B,1,2.6,58.48,471021,23.3,9.5,26.8,27.8,12.7,38.4,83264,165516,628,279,8.4
2011,-4.463,0.355,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_UNSPECIFIED,0,2.6,58.48,471021,23.3,9.5,26.8,27.8,12.7,38.4,83264,165516,628,279,8.4
2011,-1.244,0.33,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_UNSPECIFIED,0,2.6,58.48,471021,23.3,9.5,26.8,27.8,12.7,38.4,83264,165516,628,279,8.4
2011,3.474,0.167,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_UNSPECIFIED,0,2.6,58.48,471021,23.3,9.5,26.8,27.8,12.7,38.4,83264,165516,628,279,8.4
2011,10.555,0.222,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_UNSPECIFIED,0,2.6,58.48,471021,23.3,9.5,26.8,27.8,12.7,38.4,83264,165516,628,279,8.4
2011,16.917,0.312,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_UNSPECIFIED,0,2.6,58.48,471021,23.3,9.5,26.8,27.8,12.7,38.4,83264,165516,628,279,8.4
2011,21.032,0.42,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_UNSPECIFIED,0,2.6,58.48,471021,23.3,9.5,26.8,27.8,12.7,38.4,83264,165516,628,279,8.4
2011,24.564,0.438,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_UNSPECIFIED,0,2.6,58.48,471021,23.3,9.5,26.8,27.8,12.7,38.4,83264,165516,628,279,8.4
2011,22.13,0.163,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_UNSPECIFIED,0,2.6,58.48,471021,23.3,9.5,26.8,27.8,12.7,38.4,83264,165516,628,279,8.4
2011,19.301,0.16,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_UNSPECIFIED,0,2.6,58.48,471021,23.3,9.5,26.8,27.8,12.7,38.4,83264,165516,628,279,8.4
2011,12.001,0.23,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_UNSPECIFIED,0,2.6,58.48,471021,23.3,9.5,26.8,27.8,12.7,38.4,83264,165516,628,279,8.4
2011,8.013,0.298,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_UNSPECIFIED,0,2.6,58.48,471021,23.3,9.5,26.8,27.8,12.7,38.4,83264,165516,628,279,8.4
2011,2.987,0.466,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_UNSPECIFIED,0,2.6,58.48,471021,23.3,9.5,26.8,27.8,12.7,38.4,83264,165516,628,279,8.4
2011,-4.463,0.355,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_A,1,2.6,58.48,471021,23.3,9.5,26.8,27.8,12.7,38.4,83264,165516,628,279,8.4
2011,-1.244,0.33,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_A,1,2.6,58.48,471021,23.3,9.5,26.8,27.8,12.7,38.4,83264,165516,628,279,8.4
2011,3.474,0.167,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_A,1,2.6,58.48,471021,23.3,9.5,26.8,27.8,12.7,38.4,83264,165516,628,279,8.4
2011,10.555,0.222,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_A,1,2.6,58.48,471021,23.3,9.5,26.8,27.8,12.7,38.4,83264,165516,628,279,8.4
2011,16.917,0.312,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_A,1,2.6,58.48,471021,23.3,9.5,26.8,27.8,12.7,38.4,83264,165516,628,279,8.4
2011,21.032,0.42,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_A,1,2.6,58.48,471021,23.3,9.5,26.8,27.8,12.7,38.4,83264,165516,628,279,8.4
2011,24.564,0.438,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_A,1,2.6,58.48,471021,23.3,9.5,26.8,27.8,12.7,38.4,83264,165516,628,279,8.4
2011,22.13,0.163,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_A,1,2.6,58.48,471021,23.3,9.5,26.8,27.8,12.7,38.4,83264,165516,628,279,8.4
2011,19.301,0.16,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_A,1,2.6,58.48,471021,23.3,9.5,26.8,27.8,12.7,38.4,83264,165516,628,279,8.4
2011,12.001,0.23,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_A,1,2.6,58.48,471021,23.3,9.5,26.8,27.8,12.7,38.4,83264,165516,628,279,8.4
2011,8.013,0.298,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_A,1,2.6,58.48,471021,23.3,9.5,26.8,27.8,12.7,38.4,83264,165516,628,279,8.4
2011,2.987,0.466,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_A,1,2.6,58.48,471021,23.3,9.5,26.8,27.8,12.7,38.4,83264,165516,628,279,8.4
2011,-4.463,0.355,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_B,0,2.6,58.48,471021,23.3,9.5,26.8,27.8,12.7,38.4,83264,165516,628,279,8.4
2011,-1.244,0.33,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_B,0,2.6,58.48,471021,23.3,9.5,26.8,27.8,12.7,38.4,83264,165516,628,279,8.4
2011,3.474,0.167,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_B,0,2.6,58.48,471021,23.3,9.5,26.8,27.8,12.7,38.4,83264,165516,628,279,8.4
2011,10.555,0.222,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_B,0,2.6,58.48,471021,23.3,9.5,26.8,27.8,12.7,38.4,83264,165516,628,279,8.4
2011,16.917,0.312,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_B,0,2.6,58.48,471021,23.3,9.5,26.8,27.8,12.7,38.4,83264,165516,628,279,8.4
2011,21.032,0.42,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_B,0,2.6,58.48,471021,23.3,9.5,26.8,27.8,12.7,38.4,83264,165516,628,279,8.4
2011,24.564,0.438,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_B,0,2.6,58.48,471021,23.3,9.5,26.8,27.8,12.7,38.4,83264,165516,628,279,8.4
2011,22.13,0.163,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_B,0,2.6,58.48,471021,23.3,9.5,26.8,27.8,12.7,38.4,83264,165516,628,279,8.4
2011,19.301,0.16,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_B,0,2.6,58.48,471021,23.3,9.5,26.8,27.8,12.7,38.4,83264,165516,628,279,8.4
2011,12.001,0.23,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_B,0,2.6,58.48,471021,23.3,9.5,26.8,27.8,12.7,38.4,83264,165516,628,279,8.4
2011,8.013,0.298,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_B,0,2.6,58.48,471021,23.3,9.5,26.8,27.8,12.7,38.4,83264,165516,628,279,8.4
2011,2.987,0.466,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_B,0,2.6,58.48,471021,23.3,9.5,26.8,27.8,12.7,38.4,83264,165516,628,279,8.4
2011,-4.463,0.355,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_UNSPECIFIED,0,2.6,58.48,471021,23.3,9.5,26.8,27.8,12.7,38.4,83264,165516,628,279,8.4
2011,-1.244,0.33,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_UNSPECIFIED,0,2.6,58.48,471021,23.3,9.5,26.8,27.8,12.7,38.4,83264,165516,628,279,8.4
2011,3.474,0.167,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_UNSPECIFIED,0,2.6,58.48,471021,23.3,9.5,26.8,27.8,12.7,38.4,83264,165516,628,279,8.4
